efficiency_gap,seats_won,mean_median,dem_vote_share_1,dem_vote_share_2,dem_vote_share_3,dem_vote_share_4,dem_vote_share_5,dem_vote_share_6,dem_vote_share_7,dem_vote_share_8,dem_vote_share_9,dem_vote_share_10,dem_vote_share_11,dem_vote_share_12,dem_vote_share_13,dem_vote_share_14,dem_vote_share_15,dem_vote_share_16,dem_vote_share_17,dem_vote_share_18
0.15181741676814262,8.0,-0.0645193761389532,0.4792764288670787,0.5242194119556868,0.4570551428370556,0.41771010256612817,0.4528219872381288,0.42777140249508433,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.7080189786911206
0.15181741676814262,8.0,-0.0645193761389532,0.4792764288670787,0.5242194119556868,0.4570551428370556,0.41771010256612817,0.4528219872381288,0.42777140249508433,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.7080189786911206
0.15181741676814262,8.0,-0.0645193761389532,0.4792764288670787,0.5242194119556868,0.4570551428370556,0.41771010256612817,0.4528219872381288,0.42777140249508433,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.7080189786911206
0.1514687751219748,8.0,-0.06447247862714123,0.4792764288670787,0.42847011144883485,0.4570551428370556,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.7080189786911206
0.0973990898751461,9.0,-0.05170709883977975,0.4792764288670787,0.42847011144883485,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.05170709883977975,0.4792764288670787,0.42847011144883485,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.41152391889804496,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.051484815620965074,0.4792764288670787,0.45711052626517457,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.3788824061430421,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.051484815620965074,0.4792764288670787,0.45711052626517457,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.3788824061430421,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.050233177226555625,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.050233177226555625,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.050233177226555625,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.9202801031750744,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6619809371459041,0.5986567942193768,0.5044830480082529
0.0973990898751461,9.0,-0.04910412797760255,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41771010256612817,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.8830682993360411,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6788698545037811,0.5986567942193768,0.5044830480082529
0.09589048163051335,9.0,-0.048811347255679816,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41493552644938575,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.8830682993360411,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6788698545037811,0.5986567942193768,0.5047949826179863
0.09589048163051335,9.0,-0.048811347255679816,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41493552644938575,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.8830682993360411,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6788698545037811,0.5986567942193768,0.5047949826179863
0.09589048163051335,9.0,-0.048811347255679816,0.4792764288670787,0.354957536422012,0.6667233370776283,0.41493552644938575,0.4528219872381288,0.5226765477893215,0.4782709258160072,0.4775936721127829,0.4818727443646093,0.39984171422020215,0.5194637186875221,0.8830682993360411,0.5069354309594786,0.47676602056020084,0.8610882722040542,0.6788698545037811,0.5986567942193768,0.5047949826179863
